format,height,width,mean,std,label
PNG,28,28,83.625,108.51498620993718,3
PNG,28,28,52.63392857142857,81.9452431777726,1
PNG,28,28,129.875,107.5561419014009,4
PNG,28,28,43.732142857142854,42.93632194712233,0
PNG,28,28,78.19005102040816,100.76760672102473,4
PNG,28,28,133.14923469387756,115.7001398956081,4
PNG,28,28,30.348214285714285,62.95406425319098,5
PNG,28,28,107.30102040816327,107.91860216309475,0
PNG,28,28,98.82780612244898,91.34641784629633,4
PNG,28,28,109.36352040816327,90.2955987234772,0
PNG,28,28,116.29591836734694,96.4951050025996,6
PNG,28,28,73.97831632653062,76.77050207600558,6
PNG,28,28,79.17219387755102,99.29677323961312,9
PNG,28,28,28.539540816326532,47.39360767834352,3
PNG,28,28,113.86607142857143,107.92296322705926,6
PNG,28,28,100.94770408163265,85.30184143904529,6
PNG,28,28,45.95918367346939,79.95855665910359,7
PNG,28,28,101.64285714285714,87.90577922075524,6
PNG,28,28,44.338010204081634,65.40651362526626,9
PNG,28,28,103.51147959183673,112.02568888545068,9
PNG,28,28,36.31122448979592,59.2447799864552,3
PNG,28,28,69.41836734693878,59.9593056673437,8
PNG,28,28,35.375,36.07096445953194,6
PNG,28,28,47.35204081632653,59.86616490069079,1
PNG,28,28,56.246173469387756,88.45325850096928,1
PNG,28,28,59.83673469387755,101.08606091735277,1
PNG,28,28,61.71938775510204,99.2970334330525,1
PNG,28,28,94.09311224489795,97.51309568519424,4
PNG,28,28,145.02295918367346,110.24154594556319,6
PNG,28,28,73.66071428571429,62.696403141143065,6
PNG,28,28,39.83545918367347,38.82400395969766,6
PNG,28,28,21.881377551020407,55.047312304779275,5
PNG,28,28,133.7015306122449,108.3791069071145,4
PNG,28,28,30.654336734693878,54.499734661111034,5
PNG,28,28,51.33545918367347,88.97282873355424,7
PNG,28,28,61.51913265306123,90.48557863032117,7
PNG,28,28,38.86734693877551,67.49792328704126,7
PNG,28,28,76.6734693877551,69.43669492601921,6
PNG,28,28,156.44387755102042,102.70734088018676,2
PNG,28,28,91.79591836734694,78.49472999126438,8
PNG,28,28,69.07908163265306,73.45869567712984,6
PNG,28,28,55.80612244897959,55.002278832802304,6
PNG,28,28,94.59693877551021,99.81857670762004,8
PNG,28,28,109.05867346938776,101.6474079207917,8
PNG,28,28,37.42602040816327,51.35482943805605,6
PNG,28,28,134.84948979591837,115.25929197897578,2
PNG,28,28,87.70918367346938,67.49294836444358,2
PNG,28,28,31.26530612244898,70.87473514623632,5
PNG,28,28,54.78061224489796,81.95573613444907,1
PNG,28,28,133.4579081632653,114.47309756013406,4
PNG,28,28,23.1875,46.98661117237852,7
PNG,28,28,94.35714285714286,75.65831826342018,6
PNG,28,28,85.69260204081633,109.51284122992057,3
PNG,28,28,84.15051020408163,95.85796944366254,9
PNG,28,28,68.37117346938776,101.21824891752027,9
PNG,28,28,37.97704081632653,75.21757205829813,7
PNG,28,28,52.767857142857146,81.34500528738124,1
PNG,28,28,67.35076530612245,88.33712196331305,1
PNG,28,28,131.33801020408163,96.56557349177714,4
PNG,28,28,19.64030612244898,39.23101006763269,7
PNG,28,28,98.99617346938776,97.94463625473296,2
PNG,28,28,77.71045918367346,87.27265855594067,8
PNG,28,28,35.0344387755102,44.083959641168924,3
PNG,28,28,41.526785714285715,71.10230339329122,7
PNG,28,28,66.25,94.29972163267503,8
PNG,28,28,50.808673469387756,57.76921560580258,4
PNG,28,28,58.55357142857143,90.98180288735024,1
PNG,28,28,63.34438775510204,98.32364700487591,1
PNG,28,28,78.73341836734694,105.47610284309819,0
PNG,28,28,24.895408163265305,61.91614457075693,5
PNG,28,28,39.70025510204081,64.21260286954471,5
PNG,28,28,38.235969387755105,70.86196111267142,5
PNG,28,28,40.90816326530612,68.66904684488921,5
PNG,28,28,51.234693877551024,66.74512533150667,5
PNG,28,28,23.595663265306122,48.58635308070084,5
PNG,28,28,103.0140306122449,88.52683818284783,4
PNG,28,28,42.87627551020408,72.28868746289261,7
PNG,28,28,63.77933673469388,67.07542990931375,2
PNG,28,28,47.49362244897959,68.56292700378859,3
PNG,28,28,112.92857142857143,103.68786558410659,2
PNG,28,28,59.42729591836735,74.80638150663694,9
PNG,28,28,49.90688775510204,81.43642038304316,5
PNG,28,28,49.316326530612244,87.75943718527968,5
PNG,28,28,43.15561224489796,53.350891478624156,0
PNG,28,28,76.97704081632654,106.83570011852153,3
PNG,28,28,130.52678571428572,97.54912052488515,8
PNG,28,28,109.74744897959184,87.68742314132491,2
PNG,28,28,41.545918367346935,64.88186229424096,7
PNG,28,28,140.30612244897958,106.08890266487852,6
PNG,28,28,37.81122448979592,35.53131812765155,6
PNG,28,28,17.529336734693878,28.722354171479672,2
PNG,28,28,65.4859693877551,58.88019492293082,2
PNG,28,28,67.5625,86.64231934749476,3
PNG,28,28,119.27423469387755,98.96342887408635,2
PNG,28,28,133.0497448979592,103.6631309546585,2
PNG,28,28,87.57142857142857,85.44663569164328,3
PNG,28,28,18.49872448979592,45.82316830463728,5
PNG,28,28,126.91071428571429,96.14939580556661,4
PNG,28,28,67.68877551020408,102.78351817633363,1
PNG,28,28,75.62755102040816,100.93968726636253,9
PNG,28,28,148.36862244897958,102.39560679521117,8
PNG,28,28,109.38775510204081,106.87843634795993,8
PNG,28,28,83.47704081632654,102.78388752183085,3
PNG,28,28,63.005102040816325,83.28546909109825,3
PNG,28,28,69.10076530612245,92.76206010720479,9
PNG,28,28,61.141581632653065,96.68807202011956,1
PNG,28,28,20.1734693877551,52.14821900224595,5
PNG,28,28,19.872448979591837,53.22367181002523,5
PNG,28,28,59.39540816326531,61.39807614596112,0
PNG,28,28,96.93877551020408,96.55147631234055,4
PNG,28,28,122.2436224489796,81.35046746187523,4
PNG,28,28,67.10841836734694,83.01594837278637,8
PNG,28,28,71.50892857142857,77.33581965630975,6
PNG,28,28,17.37627551020408,37.76484703851535,7
PNG,28,28,63.95025510204081,78.47291762739124,9
PNG,28,28,59.857142857142854,52.73949261827092,2
PNG,28,28,98.15561224489795,75.54807409269247,8
PNG,28,28,42.400510204081634,78.3093049684241,5
PNG,28,28,128.12755102040816,96.82066609871272,0
PNG,28,28,33.66836734693877,53.41144893116344,1
PNG,28,28,22.79591836734694,44.449658336115675,5
PNG,28,28,21.669642857142858,49.96092143146093,5
PNG,28,28,42.4375,65.99260682057111,1
PNG,28,28,126.96683673469387,111.2173888097865,0
PNG,28,28,60.079081632653065,86.83506163853887,8
PNG,28,28,95.10331632653062,100.44024667565928,4
PNG,28,28,56.066326530612244,72.5503919789655,9
PNG,28,28,84.53061224489795,100.01769783001903,9
PNG,28,28,74.4515306122449,63.116410894377054,6
PNG,28,28,99.57142857142857,93.97468992733509,4
PNG,28,28,124.46301020408163,109.08814381751536,4
PNG,28,28,42.71173469387755,77.56536785749415,1
PNG,28,28,13.52295918367347,40.367596413742845,5
PNG,28,28,56.482142857142854,80.12768628691258,1
PNG,28,28,129.95535714285714,98.28175239562063,4
PNG,28,28,127.07270408163265,62.79606261082486,4
PNG,28,28,89.66326530612245,80.6479112521693,0
PNG,28,28,117.27933673469387,103.35419228471278,8
PNG,28,28,94.47831632653062,94.54152008305252,8
PNG,28,28,86.94770408163265,105.89459078240803,9
PNG,28,28,31.585459183673468,60.17519357025552,3
PNG,28,28,51.00255102040816,67.47924846265059,3
PNG,28,28,77.84056122448979,92.48791337300885,9
PNG,28,28,49.63647959183673,60.431583392131934,6
PNG,28,28,107.16071428571429,91.03542530638437,6
PNG,28,28,36.619897959183675,50.20568318905126,5
PNG,28,28,42.86862244897959,47.243284104730826,0
PNG,28,28,18.794642857142858,49.571582151624995,5
PNG,28,28,60.59438775510204,76.69959469023004,9
PNG,28,28,118.31760204081633,112.55361487211508,6
PNG,28,28,167.04464285714286,106.72446545859796,6
PNG,28,28,69.05994897959184,61.91584337810385,2
PNG,28,28,109.32142857142857,91.87492190750534,2
PNG,28,28,46.59566326530612,68.27425211308356,8
PNG,28,28,96.6186224489796,86.2739390625446,8
PNG,28,28,55.01020408163265,85.66300488589458,7
PNG,28,28,69.41964285714286,97.72744884123041,7
PNG,28,28,41.455357142857146,80.63734035840054,7
PNG,28,28,74.23469387755102,88.28319182947662,4
PNG,28,28,111.63392857142857,92.98334787210612,4
PNG,28,28,85.48086734693878,66.99131562102258,0
PNG,28,28,56.07270408163265,86.1799616241797,1
PNG,28,28,18.950255102040817,47.171650567707104,5
PNG,28,28,35.755102040816325,75.23501426814754,5
PNG,28,28,69.70918367346938,55.16459247197352,2
PNG,28,28,21.301020408163264,44.346199466493545,7
PNG,28,28,109.99744897959184,108.92180303853662,9
PNG,28,28,69.77806122448979,101.57396133227721,3
PNG,28,28,107.16071428571429,73.35955753085244,6
PNG,28,28,106.28061224489795,99.25666497763412,6
PNG,28,28,38.52295918367347,53.78663424956328,2
PNG,28,28,52.329081632653065,72.85407116195283,3
PNG,28,28,44.57397959183673,67.29761523869854,7
PNG,28,28,50.00892857142857,79.26108801512781,5
PNG,28,28,113.02678571428571,107.81097898956662,0
PNG,28,28,121.88392857142857,101.85181085460506,0
PNG,28,28,112.49107142857143,99.89850677049427,0
PNG,28,28,116.80484693877551,114.77015152289735,4
PNG,28,28,56.108418367346935,93.03630918673781,1
PNG,28,28,56.80994897959184,83.8967316687085,3
PNG,28,28,54.628826530612244,76.99010164081994,9
PNG,28,28,61.22576530612245,77.49061035565443,3
PNG,28,28,56.86352040816327,85.20424438416266,9
PNG,28,28,71.59438775510205,90.54851991224719,9
PNG,28,28,76.86734693877551,94.4577313691698,3
PNG,28,28,113.58418367346938,102.38610174958548,2
PNG,28,28,51.99234693877551,90.40810218907735,7
PNG,28,28,52.72066326530612,47.77401929886413,6
PNG,28,28,53.98724489795919,89.43725619947789,1
PNG,28,28,46.0969387755102,72.16400532189364,1
PNG,28,28,75.04719387755102,97.70300199721876,3
PNG,28,28,79.94515306122449,59.64587932443225,8
PNG,28,28,67.6109693877551,91.30424265394959,8
PNG,28,28,92.34566326530613,93.96328340980808,6
PNG,28,28,84.38265306122449,98.9005711024453,8
PNG,28,28,59.64923469387755,83.05441832001192,9
PNG,28,28,39.22066326530612,75.56362052270163,7
PNG,28,28,49.878826530612244,73.61362770803552,7
PNG,28,28,57.70663265306123,57.02038801942218,2
PNG,28,28,57.732142857142854,56.246697748872876,2
PNG,28,28,117.77295918367346,107.97450796755254,2
PNG,28,28,87.0484693877551,64.15144865865591,2
PNG,28,28,65.57397959183673,91.68213798215646,9
PNG,28,28,102.41964285714286,84.70352661064716,2
PNG,28,28,41.734693877551024,74.51282946928357,5
PNG,28,28,48.80357142857143,64.638454368613,1
PNG,28,28,53.253826530612244,58.75633366337407,0
PNG,28,28,36.42474489795919,60.84996981482847,9
PNG,28,28,70.97066326530613,96.02910861077743,3
PNG,28,28,142.78698979591837,88.4782302529485,8
PNG,28,28,124.07780612244898,104.42487201422323,6
PNG,28,28,41.71811224489796,77.25367951416422,7
PNG,28,28,18.955357142857142,40.709859369352394,7
PNG,28,28,95.08673469387755,106.91299212563524,3
PNG,28,28,41.02168367346939,63.40963189905305,8
PNG,28,28,48.63265306122449,82.16554193040028,7
PNG,28,28,76.6734693877551,67.24508183369615,0
PNG,28,28,36.49744897959184,64.77817323903301,5
PNG,28,28,50.66326530612245,77.86177166811039,1
PNG,28,28,60.94897959183673,53.5394661696797,0
PNG,28,28,54.81505102040816,77.48805192953384,8
PNG,28,28,53.482142857142854,56.65296421716905,2
PNG,28,28,47.00637755102041,47.258367255475235,6
PNG,28,28,104.09821428571429,89.78659106785787,4
PNG,28,28,40.732142857142854,75.27422443835552,5
PNG,28,28,55.60204081632653,74.0543601764352,0
PNG,28,28,93.48086734693878,88.04264470699873,0
PNG,28,28,52.0625,76.89780802769533,5
PNG,28,28,57.57142857142857,56.32225518009225,0
PNG,28,28,52.794642857142854,82.20115894879774,1
PNG,28,28,77.20535714285714,106.28661396448621,3
PNG,28,28,36.00892857142857,73.69629605979986,8
PNG,28,28,68.90943877551021,84.04336048446517,9
PNG,28,28,53.35331632653061,85.36114105532613,7
PNG,28,28,138.25510204081633,77.8888613273242,8
PNG,28,28,87.73979591836735,83.09863912512735,3
PNG,28,28,52.04336734693877,65.93153651347981,9
PNG,28,28,94.6875,113.84270408032931,3
PNG,28,28,71.10714285714286,87.74806672677019,6
PNG,28,28,24.243622448979593,50.54560059925184,5
PNG,28,28,18.213010204081634,51.11855252613519,5
PNG,28,28,89.34566326530613,81.28751351617117,0
PNG,28,28,98.22831632653062,114.08293467429709,0
PNG,28,28,31.946428571428573,35.13272483870041,0
PNG,28,28,65.51913265306122,99.81590013447693,1
PNG,28,28,37.06505102040816,72.88805088793563,7
PNG,28,28,121.35969387755102,103.77367302043031,0
PNG,28,28,156.8125,93.51332327248501,8
PNG,28,28,71.14668367346938,93.08810652138474,8
PNG,28,28,86.05102040816327,86.8945522644802,2
PNG,28,28,31.910714285714285,68.41878238585707,7
PNG,28,28,89.33673469387755,83.88850945099217,2
PNG,28,28,91.28826530612245,98.22706963579711,9
PNG,28,28,129.03954081632654,102.15338216400009,8
PNG,28,28,44.223214285714285,47.51065854503232,2
PNG,28,28,39.04209183673469,53.99184569679637,7
PNG,28,28,47.223214285714285,74.5852130245216,6
PNG,28,28,40.63775510204081,52.43262346215092,5
PNG,28,28,56.80612244897959,81.85678860098679,1
PNG,28,28,58.71683673469388,77.64432855876011,5
PNG,28,28,59.14413265306123,69.67276567496607,0
PNG,28,28,68.75510204081633,104.4033642847259,1
PNG,28,28,86.24617346938776,87.28562287024971,0
PNG,28,28,86.57397959183673,107.33286550174607,9
PNG,28,28,55.420918367346935,85.79285905285313,7
PNG,28,28,74.47704081632654,96.87184877517711,3
PNG,28,28,106.18877551020408,95.29263509097783,6
PNG,28,28,89.01658163265306,69.3943623875305,6
PNG,28,28,99.95408163265306,71.5342463559072,1
PNG,28,28,33.963010204081634,55.43586484710809,1
PNG,28,28,30.855867346938776,69.42203740022853,5
PNG,28,28,59.77295918367347,89.10349682445282,1
PNG,28,28,105.20918367346938,99.13009189818082,0
PNG,28,28,95.64285714285714,107.6711736383191,0
PNG,28,28,128.49617346938774,109.23676534814189,4
PNG,28,28,64.61352040816327,100.95677429663765,1
PNG,28,28,67.78571428571429,85.04256137310281,9
PNG,28,28,130.04336734693877,111.76757341112848,6
PNG,28,28,46.51913265306123,74.2703084386637,3
PNG,28,28,138.58928571428572,113.96280134011147,0
PNG,28,28,127.32015306122449,88.08112159599936,4
PNG,28,28,97.81760204081633,107.72938813396826,4
PNG,28,28,38.47576530612245,66.12931382808603,5
PNG,28,28,55.43622448979592,87.24033490722692,1
PNG,28,28,85.91581632653062,81.18668996451841,0
PNG,28,28,90.3545918367347,101.799794912471,4
PNG,28,28,129.34948979591837,97.18621826240516,4
PNG,28,28,54.724489795918366,71.41986098493219,3
PNG,28,28,56.702806122448976,80.37080640840878,9
PNG,28,28,67.32270408163265,65.22879039787243,6
PNG,28,28,48.62372448979592,53.72473301142206,6
PNG,28,28,75.67729591836735,91.34876089568888,9
PNG,28,28,59.88520408163265,77.82997288345912,5
PNG,28,28,88.72193877551021,65.05822924242187,0
PNG,28,28,28.09438775510204,61.047792160621015,5
PNG,28,28,30.896683673469386,51.420394084229734,0
PNG,28,28,63.919642857142854,93.40660194883203,1
PNG,28,28,121.8329081632653,112.2931381075103,2
PNG,28,28,97.99617346938776,76.05535534855122,2
PNG,28,28,53.755102040816325,85.44765807140385,7
PNG,28,28,42.95025510204081,73.70526194031214,3
PNG,28,28,56.28188775510204,59.83720157523034,2
PNG,28,28,54.16581632653061,84.27842314012925,3
PNG,28,28,75.03826530612245,100.97560356520869,3
PNG,28,28,32.54081632653061,70.52339579483997,7
PNG,28,28,40.97831632653061,69.44630350590758,7
PNG,28,28,106.00892857142857,77.9775848998366,2
PNG,28,28,98.30994897959184,90.52395445178715,3
PNG,28,28,115.90433673469387,112.94118607401366,6
PNG,28,28,43.52168367346939,89.36173643110104,7
PNG,28,28,56.39923469387755,51.617115194932765,2
PNG,28,28,16.792091836734695,44.66546728819927,5
PNG,28,28,16.480867346938776,40.118060990220556,5
PNG,28,28,55.01147959183673,84.44699231515658,1
PNG,28,28,71.02806122448979,81.28247688956318,9
PNG,28,28,48.90688775510204,80.10904719415122,7
PNG,28,28,40.74234693877551,66.37157649114906,7
PNG,28,28,110.21045918367346,105.33872886440552,6
PNG,28,28,62.80612244897959,92.24262684580042,3
PNG,28,28,78.55739795918367,99.83786228826521,9
PNG,28,28,75.68622448979592,94.93017581160942,9
PNG,28,28,96.60841836734694,96.0577843765677,9
PNG,28,28,114.14158163265306,88.31394951609339,6
PNG,28,28,76.81632653061224,95.96985835686242,7
PNG,28,28,48.70663265306123,88.98192981476033,1
PNG,28,28,60.65561224489796,60.918427971032635,4
PNG,28,28,59.294642857142854,69.52184484085942,5
PNG,28,28,66.21811224489795,96.53943166304707,1
PNG,28,28,74.26275510204081,97.18739704009887,9
PNG,28,28,31.284438775510203,66.82530883359564,5
PNG,28,28,35.71045918367347,59.82290269222854,7
PNG,28,28,133.51913265306123,104.18994938240893,2
PNG,28,28,87.13265306122449,71.21946359670284,2
PNG,28,28,52.55612244897959,75.13422963280863,8
PNG,28,28,33.692602040816325,46.81796757792186,4
PNG,28,28,119.41454081632654,109.8230619752786,0
PNG,28,28,90.50765306122449,110.38168909909572,0
PNG,28,28,100.51020408163265,92.85425763627019,0
PNG,28,28,90.2359693877551,69.42141851806463,4
PNG,28,28,37.505102040816325,64.7122159436418,5
PNG,28,28,68.49744897959184,98.4679192221572,5
PNG,28,28,101.02933673469387,97.1631433995132,4
PNG,28,28,128.9872448979592,85.97544939418381,0
PNG,28,28,56.598214285714285,77.81621169739422,8
PNG,28,28,125.64285714285714,110.40803264921166,8
PNG,28,28,72.18239795918367,94.82706411213701,9
PNG,28,28,96.22576530612245,99.02644101361247,6
PNG,28,28,59.628826530612244,75.49367276941032,9
PNG,28,28,41.45663265306123,80.50714987190709,7
PNG,28,28,36.98979591836735,59.88907601966291,7
PNG,28,28,78.08035714285714,69.5264772782973,6
PNG,28,28,47.40561224489796,67.77603249488425,3
PNG,28,28,85.57780612244898,105.08348997142538,9
PNG,28,28,72.42091836734694,95.09805021270753,9
PNG,28,28,83.78954081632654,98.96852129304553,8
PNG,28,28,75.5063775510204,92.73958195596775,1
PNG,28,28,96.95025510204081,91.50947215907696,4
PNG,28,28,28.558673469387756,61.735562852292,5
PNG,28,28,29.510204081632654,55.89772820361931,5
PNG,28,28,58.70918367346939,95.52021699323998,1
PNG,28,28,128.10076530612244,96.42012555301515,4
PNG,28,28,54.96811224489796,96.36408030468091,3
PNG,28,28,67.95535714285714,66.0154341637744,2
PNG,28,28,30.5765306122449,42.747201366850234,3
PNG,28,28,52.75892857142857,65.3803963073108,9
PNG,28,28,136.37755102040816,89.61940675697362,6
PNG,28,28,90.26913265306122,84.12104232290876,9
PNG,28,28,26.683673469387756,63.360419779771725,5
PNG,28,28,40.974489795918366,66.82519354320368,5
PNG,28,28,34.11352040816327,66.11781090779836,5
PNG,28,28,105.04591836734694,84.019269738685,8
PNG,28,28,24.317602040816325,46.377278219685536,7
PNG,28,28,65.39413265306122,85.1780039889021,3
PNG,28,28,34.619897959183675,38.159986950616485,8
PNG,28,28,29.903061224489797,54.878723348335924,7
PNG,28,28,119.19132653061224,107.64358766590445,2
PNG,28,28,96.98214285714286,101.24140017647858,8
PNG,28,28,67.79081632653062,93.49183974729353,9
PNG,28,28,147.08163265306123,104.23556019698528,2
PNG,28,28,30.394132653061224,53.486637815046045,5
PNG,28,28,34.900510204081634,63.72721921696762,5
PNG,28,28,24.116071428571427,52.526237825267195,5
PNG,28,28,27.822704081632654,53.13630859070967,5
PNG,28,28,48.80994897959184,85.23645594125773,1
PNG,28,28,93.67219387755102,92.08543860095232,4
PNG,28,28,60.0625,88.83580888745695,1
PNG,28,28,32.76913265306123,43.843518314880946,4
PNG,28,28,34.08673469387755,74.25811731586627,7
PNG,28,28,77.65688775510205,102.22504624655275,3
PNG,28,28,52.69897959183673,83.72731918884423,9
PNG,28,28,63.38137755102041,73.55780879578352,9
PNG,28,28,53.642857142857146,85.39810732500972,7
PNG,28,28,141.00382653061226,108.58406287226252,2
PNG,28,28,60.515306122448976,66.35533420884498,3
PNG,28,28,56.10459183673469,48.770749423432065,6
PNG,28,28,92.46811224489795,86.71169096793128,6
PNG,28,28,43.34311224489796,74.62943063459981,7
PNG,28,28,107.70408163265306,87.6888439351735,4
PNG,28,28,76.57015306122449,92.62829039007909,9
PNG,28,28,46.233418367346935,62.35342286030814,3
PNG,28,28,38.74234693877551,65.82287179723122,1
PNG,28,28,44.213010204081634,71.60949788873992,1
PNG,28,28,37.625,63.20812873567217,1
PNG,28,28,23.809948979591837,48.902739301821185,5
PNG,28,28,61.33163265306123,83.09112418148287,1
PNG,28,28,45.97576530612245,75.89633218548987,1
PNG,28,28,48.28954081632653,77.01226772665116,5
PNG,28,28,52.54081632653061,88.509401480035,5
PNG,28,28,93.01658163265306,97.76739096065488,3
PNG,28,28,68.53443877551021,93.20398869065794,9
PNG,28,28,36.28826530612245,66.23775254563638,7
PNG,28,28,26.214285714285715,39.56694791548798,7
PNG,28,28,72.92219387755102,96.22135310390352,3
PNG,28,28,102.3125,100.95452879671286,3
PNG,28,28,40.005102040816325,71.22956186986735,3
PNG,28,28,119.23214285714286,115.9168847533368,8
PNG,28,28,33.55102040816327,67.6698916332267,5
PNG,28,28,39.70025510204081,77.94253639397913,5
PNG,28,28,35.17857142857143,37.94045751340553,0
PNG,28,28,57.701530612244895,84.81793344801511,1
PNG,28,28,32.38775510204081,34.37006221398335,0
PNG,28,28,20.253826530612244,44.74292340182229,5
PNG,28,28,121.39668367346938,111.92352089627232,0
PNG,28,28,68.5140306122449,102.93764115427955,7
PNG,28,28,79.8061224489796,90.12229878351874,9
PNG,28,28,101.42219387755102,96.6752483321603,2
PNG,28,28,88.3686224489796,84.28664094611852,8
PNG,28,28,93.21683673469387,71.97511561327828,2
PNG,28,28,74.78698979591837,63.92832628939351,6
PNG,28,28,126.00765306122449,108.43855799390731,6
PNG,28,28,119.73724489795919,96.79019410065291,2
PNG,28,28,37.89668367346939,67.4900468037577,7
PNG,28,28,33.423469387755105,63.19692465557586,7
PNG,28,28,142.55612244897958,103.8394655483779,8
PNG,28,28,187.21045918367346,84.17861138730713,8
PNG,28,28,57.07270408163265,79.04670261123073,9
PNG,28,28,133.37882653061226,102.46608752411952,2
PNG,28,28,45.733418367346935,84.01818380412264,5
PNG,28,28,45.628826530612244,83.3579308057416,5
PNG,28,28,44.514030612244895,71.46141964038688,5
PNG,28,28,25.705357142857142,49.868870621012725,5
PNG,28,28,16.785714285714285,44.74907364221895,5
PNG,28,28,36.77168367346939,55.24534946003294,5
PNG,28,28,41.66326530612245,70.91962522742911,7
PNG,28,28,41.91836734693877,68.95973366191461,7
PNG,28,28,96.47066326530613,80.25636001607266,8
PNG,28,28,67.87117346938776,87.28743852429841,9
PNG,28,28,28.144132653061224,51.42322284948019,3
PNG,28,28,38.536989795918366,67.79133018374495,7
PNG,28,28,103.52678571428571,101.07404992499211,6
PNG,28,28,88.94132653061224,93.6800848212568,8
PNG,28,28,67.9795918367347,100.04806034814088,1
PNG,28,28,55.43877551020408,93.8521080761501,1
PNG,28,28,44.19770408163265,73.91131920736942,1
PNG,28,28,25.987244897959183,52.367055586282106,5
PNG,28,28,96.99617346938776,99.9325090393946,4
PNG,28,28,96.6811224489796,74.8669251430347,8
PNG,28,28,26.445153061224488,37.91679332832753,3
PNG,28,28,78.64158163265306,93.62764317703503,6
PNG,28,28,55.473214285714285,71.00164770202915,9
PNG,28,28,43.95790816326531,64.27932121950687,9
PNG,28,28,80.78954081632654,87.5242114770942,6
PNG,28,28,104.04336734693878,105.91395553191316,1
PNG,28,28,46.922193877551024,72.77455274915788,5
PNG,28,28,143.21173469387756,107.0243562068029,4
PNG,28,28,53.27040816326531,91.30919015058589,1
PNG,28,28,41.32015306122449,68.66861269433312,1
PNG,28,28,34.173469387755105,57.57542090202191,1
PNG,28,28,116.82142857142857,99.73602275353613,4
PNG,28,28,79.30102040816327,84.04280189272116,4
PNG,28,28,125.8686224489796,106.8156161438204,0
PNG,28,28,39.483418367346935,41.10309003911682,0
PNG,28,28,54.61224489795919,86.22899124827524,1
PNG,28,28,36.35076530612245,62.93184014881773,1
PNG,28,28,117.7704081632653,101.75135180286772,4
PNG,28,28,48.06505102040816,88.23568047667038,7
PNG,28,28,110.46173469387755,103.42393964101535,9
PNG,28,28,67.40306122448979,58.46567797291832,8
PNG,28,28,86.47066326530613,66.97270733000944,6
PNG,28,28,85.7079081632653,82.7190360017136,8
PNG,28,28,79.75765306122449,79.45416431594343,6
PNG,28,28,38.74234693877551,65.61741651112088,5
PNG,28,28,79.5484693877551,72.72095252699002,0
PNG,28,28,56.483418367346935,91.3279285945761,1
PNG,28,28,141.82270408163265,108.28675293901695,8
PNG,28,28,73.41581632653062,91.21252685879426,9
PNG,28,28,59.09438775510204,88.69463647781234,9
PNG,28,28,78.28443877551021,81.94312339747617,8
PNG,28,28,41.734693877551024,65.93051398166013,1
PNG,28,28,99.33801020408163,111.9235995072217,4
PNG,28,28,55.875,57.35834091881654,4
PNG,28,28,120.82780612244898,102.33678988298513,0
PNG,28,28,121.38392857142857,100.80342710036486,4
PNG,28,28,51.06505102040816,65.75408036533759,6
PNG,28,28,125.24234693877551,108.10080066630385,4
PNG,28,28,47.484693877551024,77.18434579051876,1
PNG,28,28,83.85204081632654,98.01792602562901,1
PNG,28,28,98.88392857142857,93.76901465332843,4
PNG,28,28,40.68112244897959,40.58510648166225,6
PNG,28,28,68.89923469387755,69.38443849694796,0
PNG,28,28,43.2780612244898,69.26357693707928,1
PNG,28,28,110.48469387755102,85.48624289852894,4
PNG,28,28,77.57397959183673,104.54423503015553,3
PNG,28,28,46.66709183673469,55.76646035679744,9
PNG,28,28,78.43494897959184,105.06622475701349,9
PNG,28,28,121.96173469387755,103.07732418071465,6
PNG,28,28,45.28316326530612,69.1123118937565,8
PNG,28,28,68.18367346938776,94.65139820638673,9
PNG,28,28,36.005102040816325,42.96934686363695,8
PNG,28,28,52.65688775510204,46.445638385189724,2
PNG,28,28,104.21045918367346,115.19773525088073,9
PNG,28,28,128.85969387755102,105.13681906142715,8
PNG,28,28,102.39158163265306,103.52180328636912,8
PNG,28,28,47.378826530612244,61.862756349137605,9
PNG,28,28,65.1313775510204,69.31815761135725,4
PNG,28,28,26.26530612244898,38.96699964894633,0
PNG,28,28,33.932397959183675,67.78644265275393,5
PNG,28,28,105.92602040816327,87.89016299626363,4
PNG,28,28,49.901785714285715,63.05111545465735,8
PNG,28,28,65.7436224489796,99.47590640061945,9
PNG,28,28,106.52168367346938,98.26706134888148,6
PNG,28,28,49.191326530612244,50.29714385402982,6
PNG,28,28,95.26147959183673,93.53868972442274,6
PNG,28,28,97.99617346938776,98.41710868175325,9
PNG,28,28,102.56377551020408,99.66871663436548,0
PNG,28,28,67.73979591836735,101.24969714219851,0
PNG,28,28,82.64285714285714,99.8419797398236,9
PNG,28,28,29.005102040816325,51.35274642904617,7
PNG,28,28,36.202806122448976,71.53268085917924,9
PNG,28,28,79.73469387755102,101.62571896679765,9
PNG,28,28,31.275510204081634,42.21184561771704,2
PNG,28,28,81.44132653061224,82.44355908726291,9
PNG,28,28,59.17984693877551,54.89999769503955,6
PNG,28,28,73.7920918367347,105.66916937228332,3
PNG,28,28,52.8469387755102,81.20925691690726,1
PNG,28,28,95.04591836734694,98.94740890108358,4
PNG,28,28,112.65306122448979,100.95857930620292,4
PNG,28,28,88.51275510204081,103.01735954643576,0
PNG,28,28,48.267857142857146,71.42219391171952,5
PNG,28,28,88.0204081632653,98.57046889717483,4
